timestamp,gasUsed,gasPrice,blockNumber
1727669783,0,5125565636,20861015
1727669819,0,4583860272,20861018
1727669891,0,5400000000,20861024
1727669903,0,10381612232,20861025
1727669915,0,7374419994,20861026
1727669915,0,4884013887,20861026
1727669939,0,5403852711,20861028
1727669951,0,5568587548,20861029
1727669951,0,5568587548,20861029
1727669951,0,20036889996,20861029
1727669987,0,5443022231,20861032
1727669999,0,5494659465,20861033
1727669999,0,5354236283,20861033
1727670035,0,7181943156,20861036
1727670047,0,18002222588,20861037
1727670059,0,43293147150,20861038
1727670071,0,5688297091,20861039
1727670071,0,9593089491,20861039
1727670083,0,5412364906,20861040
1727670083,0,4953434454,20861040
1727670095,0,4299602344,20861041
1727670143,0,5203141958,20861045
1727670167,0,4416260462,20861047
1727670191,0,6324197437,20861049
1727670191,0,4352258279,20861049
1727670215,0,4306355690,20861051
1727670251,0,5055547465,20861054
1727670263,0,5351292427,20861055
1727670335,0,8296859985,20861061
1727670347,0,5417647899,20861062
1727670359,0,13860537343,20861063
1727670359,0,4178127869,20861063
1727670371,0,4960878776,20861064
1727670395,0,5745247339,20861066
1727670479,0,5784846092,20861073
1727670479,0,4977863249,20861073
1727670539,0,4699843638,20861078
1727670551,0,8500259922,20861079
1727670587,0,5254162790,20861082
1727670671,0,6625184989,20861089
1727670683,0,10081623097,20861090
1727670683,0,6554034651,20861090
1727670695,0,5521485910,20861091
1727670707,0,18088418488,20861092
1727670707,0,4285636105,20861092
1727670731,0,21890363904,20861094
1727670743,0,12126018390,20861095
1727670755,0,6273879443,20861096
1727670755,0,9190355663,20861096
1727670767,0,6236847293,20861097
1727670779,0,18364306948,20861098
1727670791,0,5845330475,20861099
1727670839,0,5873027892,20861103
1727670851,0,6177792858,20861104
1727670863,0,5991833530,20861105
1727670875,0,5907306836,20861106
1727670911,0,5579537456,20861109
1727670923,0,6620388824,20861110
1727670935,0,5642894042,20861111
1727670935,0,7223071171,20861111
1727670971,0,6182003572,20861114
1727670983,0,6226861691,20861115
1727671007,0,5500241119,20861117
1727671031,0,6237753585,20861119
1727671079,0,7927060055,20861123
1727671115,0,8645749551,20861126
1727671175,0,5398264265,20861131
1727671235,0,6250436790,20861136
1727671247,0,4901618965,20861137
1727671259,0,36907282224,20861138
1727671259,0,5923425338,20861138
1727671259,0,4323425338,20861138
1727671283,0,4335874816,20861140
1727671307,0,5900000000,20861142
1727671379,0,4736286817,20861148
1727671391,0,4287275123,20861149
1727671475,0,6519120633,20861156
1727671487,0,4555820108,20861157
1727671499,0,4998564096,20861158
1727671511,0,5163159585,20861159
1727671583,0,8968496731,20861165
1727671667,0,5739432034,20861172
1727671691,0,4452830108,20861174
1727671703,0,4541539795,20861175
1727671703,0,4176147756,20861175
1727671751,0,5977186804,20861179
1727671835,0,20904929540,20861186
1727671859,0,5291197887,20861188
1727671919,0,7960340079,20861193
1727672015,0,7951529779,20861200
1727672075,0,5735115429,20861205
1727672075,0,5195183067,20861205
1727672087,0,6708059322,20861206
1727672111,0,5781168816,20861208
1727672123,0,5610779409,20861209
1727672123,0,4731975258,20861209
1727672123,0,4809456350,20861209
1727672171,0,5453241609,20861213
1727672183,0,5911169582,20861214
1727672207,0,5337947852,20861216
1727672219,0,5885326427,20861217
1727672255,0,4963470882,20861220
1727672255,0,6110060856,20861220
1727672291,0,5064455218,20861223
1727672339,0,5184534750,20861227
1727672363,0,5568165993,20861229
1727672495,0,4396304863,20861240
1727672519,0,5028122494,20861242
1727672543,0,4334320317,20861244
1727672555,0,5439138183,20861245
1727672579,0,4934655349,20861247
1727672591,0,6690606969,20861248
1727672603,0,6531368641,20861249
1727672603,0,5531368641,20861249
1727672627,0,6492056848,20861251
1727672651,0,5056136651,20861253
1727672651,0,7507340310,20861253
1727672687,0,5305213667,20861256
1727672687,0,6436368244,20861256
1727672687,0,5305213667,20861256
1727672699,0,7367647445,20861257
1727672723,0,6239325456,20861259
1727672723,0,57920178090,20861259
1727672723,0,5131725456,20861259
1727672735,0,4536921475,20861260
1727672759,0,10129733450,20861262
1727672759,0,4520733450,20861262
1727672759,0,5489733450,20861262
1727672759,0,26013094671,20861262
1727672819,0,4331776704,20861267
1727672819,0,6330776704,20861267
1727672843,0,4658169190,20861269
1727672855,0,4948287742,20861270
1727672867,0,4438311718,20861271
1727672879,0,12358901657,20861272
1727672891,0,5531349726,20861273
1727672891,0,450265045316,20861273
1727672903,0,22892632529,20861274
1727672915,0,4854436143,20861275
1727672915,0,5859436143,20861275
1727672939,0,4813408263,20861277
1727672951,0,5627042666,20861278
1727673011,0,6587925076,20861283
1727673059,0,28687725089,20861287
1727673071,0,5737457454,20861288
1727673071,0,5710077264,20861288
1727673083,0,7178264913,20861289
1727673131,0,9726974292,20861293
1727673143,0,5193135696,20861294
1727673155,0,5861045866,20861295
1727673167,0,5406245564,20861296
1727673179,0,5567090554,20861297
1727673203,0,5607516038,20861299
1727673227,0,6243055661,20861301
1727673239,0,5653172787,20861302
1727673251,0,5147189968,20861303
1727673311,0,14743241171,20861308
1727673335,0,4745810946,20861310
1727673359,0,5377633934,20861312
1727673371,0,6155115744,20861313
1727673503,0,4494097177,20861324
1727673611,0,6053946684,20861333
1727673671,0,5628799662,20861338
1727673695,0,7832376087,20861340
1727673695,0,5567740276,20861340
1727673791,0,5710063584,20861348
1727673815,0,4625316672,20861350
1727673827,0,5387423373,20861351
1727673863,0,5002554734,20861354
1727673863,0,5452554734,20861354
1727673887,0,5373536139,20861356
1727673899,0,6273368280,20861357
1727673911,0,5662959500,20861358
1727673923,0,5970531920,20861359
1727673923,0,5800000000,20861359
1727673995,0,25572383376,20861365
1727674043,0,6697146887,20861369
1727674091,0,6613801754,20861373
1727674115,0,6709158372,20861375
1727674115,0,6709158372,20861375
1727674139,0,6423772167,20861377
1727674151,0,5964305626,20861378
1727674163,0,7582307677,20861379
1727674175,0,5339929840,20861380
1727674175,0,10338989840,20861380
1727674175,0,5838989840,20861380
1727674187,0,6136749223,20861381
1727674187,0,6136749223,20861381
1727674211,0,5785865586,20861383
1727674223,0,8147582393,20861384
1727674367,0,6035021406,20861396
1727674415,0,4866115843,20861400
1727674511,0,5756645615,20861408
1727674523,0,4932603674,20861409
1727674595,0,7069240937,20861415
1727674595,0,4671989895,20861415
1727674607,0,6043006913,20861416
1727674667,0,5396768378,20861421
1727674667,0,5490858378,20861421
1727674667,0,6455868378,20861421
1727674739,0,6334921417,20861427
1727674763,0,5340360492,20861429
1727674763,0,7249434069,20861429
1727674775,0,5564173367,20861430
1727674775,0,4678880557,20861430
1727674775,0,5400000000,20861430
1727674787,0,12040012995,20861431
1727674811,0,5241005826,20861433
1727674823,0,7092175685,20861434
1727674859,0,6491549065,20861437
1727674859,0,5347834469,20861437
1727674859,0,6491549065,20861437
1727674883,0,7582281568,20861439
1727674895,0,5797371908,20861440
1727674895,0,143666274934,20861440
1727674943,0,7720927661,20861444
1727674943,0,5834058646,20861444
1727674955,0,6877106413,20861445
1727674991,0,6788563665,20861448
1727674991,0,4789563665,20861448
1727675003,0,5874501145,20861449
1727675015,0,60063152642,20861450
1727675015,0,4843272719,20861450
1727675027,0,5688840304,20861451
1727675039,0,4693903887,20861452
1727675063,0,6064428903,20861454
1727675063,0,5900000000,20861454
1727675075,0,6130307241,20861455
1727675099,0,7105189723,20861457
1727675123,0,32469887186,20861459
1727675135,0,5765992766,20861460
1727675147,0,6371814473,20861461
1727675171,0,5800626121,20861463
1727675219,0,7148751314,20861467
1727675243,0,5019329355,20861469
1727675243,0,5018329355,20861469
1727675279,0,10035054788,20861472
1727675291,0,5467528673,20861473
1727675303,0,5904960577,20861474
1727675303,0,5934060577,20861474
1727675315,0,6447285451,20861475
1727675339,0,5474904184,20861477
1727675351,0,7145814405,20861478
1727675363,0,6035928553,20861479
1727675375,0,5677537375,20861480
1727675387,0,5529300338,20861481
1727675399,0,5556640201,20861482
1727675411,0,5686564545,20861483
1727675423,0,5558774856,20861484
1727675447,0,5251187383,20861486
1727675495,0,6043609161,20861490
1727675507,0,5114908955,20861491
1727675555,0,6488654905,20861495
1727675627,0,6728700411,20861500
1727675639,0,6766511291,20861501
1727675651,0,6887228672,20861502
1727675651,0,6773728672,20861502
1727675675,0,6131314741,20861504
1727675699,0,337872869393,20861506
1727675699,0,5529638508,20861506
1727675735,0,38407890754,20861509
1727675747,0,5339251318,20861510
1727675759,0,24837191377,20861511
1727675783,0,6681175937,20861513
1727675795,0,48314011033,20861514
1727675807,0,6525434580,20861515
1727675807,0,11480111596,20861515
1727675819,0,5615457998,20861516
1727675819,0,5937920057,20861516
1727675819,0,62059483236,20861516
1727675831,0,7537615548,20861517
1727675843,0,49799192726,20861518
1727675843,0,6497731874,20861518
1727675843,0,7527731874,20861518
1727675855,0,6445810633,20861519
1727675891,0,6407120141,20861522
1727675915,0,7343017247,20861524
1727675951,0,6180626030,20861527
1727675999,0,6712066243,20861531
1727676023,0,6703690689,20861533
1727676035,0,5372114503,20861534
1727676035,0,122385154835,20861534
1727676047,0,100000000000,20861535
1727676059,0,38656947587,20861536
1727676059,0,6879864244,20861536
1727676071,0,6693812047,20861537
1727676083,0,6703690689,20861538
1727676107,0,8317054654,20861540
1727676143,0,16234358101,20861543
1727676155,0,13352848188,20861544
1727676167,0,10373352660,20861545
1727676191,0,36122915537,20861547
1727676227,0,6892463692,20861550
1727676227,0,33427150212,20861550
1727676227,0,5922463692,20861550
1727676227,0,6892463692,20861550
1727676251,0,6551517146,20861552
1727676263,0,55032266624,20861553
1727676275,0,19359228448,20861554
1727676299,0,7759075580,20861556
1727676299,0,11541428486,20861556
1727676311,0,11343329293,20861557
1727676323,0,30240409659,20861558
1727676335,0,11535187680,20861559
1727676383,0,7966832662,20861563
1727676419,0,7562359827,20861566
1727676455,0,7512058315,20861569
1727676467,0,10000000000,20861570
1727676479,0,8499901907,20861571
1727676503,0,7434464441,20861573
1727676515,0,7478644807,20861574
1727676563,0,6769229288,20861578
1727676587,0,8173722948,20861580
1727676623,0,8548017807,20861583
1727676659,0,8256570874,20861586
1727676755,0,8097415896,20861594
1727676803,0,7085682574,20861598
1727676839,0,8495042698,20861601
1727676839,0,8456074650,20861601
1727676851,0,9556095836,20861602
1727676875,0,9144664790,20861604
1727676887,0,8361444765,20861605
1727676899,0,7777596854,20861606
1727676923,0,7865623787,20861608
1727676959,0,9001363927,20861611
1727676971,0,9040386127,20861612
1727677031,0,8128701094,20861617
1727677043,0,7896918920,20861618
1727677055,0,7286206572,20861619
1727677163,0,7137055080,20861628
1727677211,0,5542926412,20861632
1727677247,0,5423886571,20861635
1727677271,0,18947960082,20861637
1727677283,0,5482122563,20861638
1727677283,0,32130669306,20861638
1727677307,0,5572661788,20861640
1727677367,0,6451576554,20861645
1727677439,0,7908866770,20861651
1727677463,0,7810955990,20861653
1727677511,0,44947568147,20861657
1727677559,0,5815413174,20861661
1727677571,0,6362740627,20861662
1727677583,0,7705352857,20861663
1727677583,0,22835460482,20861663
1727677583,0,6675352857,20861663
1727677595,0,6572435329,20861664
1727677595,0,5652435329,20861664
1727677631,0,6277211307,20861667
1727677667,0,8697633838,20861670
1727677679,0,5395156236,20861671
1727677691,0,13909360598,20861672
1727677703,0,5423858388,20861673
1727677715,0,5787000000,20861674
1727677739,0,5954011901,20861676
1727677739,0,5370511901,20861676
1727677751,0,6390805065,20861677
1727677751,0,5448094096,20861677
1727677763,0,6478774423,20861678
1727677775,0,6538423392,20861679
1727677823,0,7357079407,20861683
1727677823,0,5361779407,20861683
1727677835,0,5911110195,20861684
1727677883,0,7916527697,20861688
1727677931,0,6626746014,20861692
1727677943,0,5790253280,20861693
1727677943,0,6760253280,20861693
1727677955,0,45939156114,20861694
1727677955,0,6970345790,20861694
1727677979,0,6552269195,20861696
1727678003,0,15202034814,20861698
1727678015,0,32253843383,20861699
1727678051,0,7842509034,20861702
1727678063,0,92328210307,20861703
1727678075,0,6840468129,20861704
1727678075,0,6635538689,20861704
1727678099,0,7177175226,20861706
1727678111,0,7196184375,20861707
1727678111,0,79143146117,20861707
1727678111,0,7196184375,20861707
1727678219,0,5929843462,20861716
1727678219,0,6898843462,20861716
1727678219,0,5928843462,20861716
1727678243,0,7100000000,20861718
1727678303,0,7735953099,20861723
1727678339,0,9855444534,20861726
1727678339,0,6304635366,20861726
1727678363,0,6819215855,20861728
1727678399,0,9832883341,20861731
1727678423,0,6569832540,20861733
1727678435,0,6471921286,20861734
1727678543,0,8298016328,20861743
1727678555,0,14046177091,20861744
1727678579,0,7691658856,20861746
1727678639,0,8749605588,20861751
1727678711,0,7126691969,20861757
1727678723,0,7096691971,20861758
1727678723,0,7509510771,20861758
1727678747,0,7459397230,20861760
1727678747,0,6689397230,20861760
1727678759,0,6709093507,20861761
1727678771,0,7469589517,20861762
1727678807,0,20582587653,20861765
1727678855,0,11577331753,20861769
1727678855,0,6811195149,20861769
1727678951,0,8231092887,20861777
1727678963,0,8986000681,20861778
1727678975,0,9939534661,20861779
1727678999,0,8652110067,20861781
1727679047,0,8159738691,20861785
1727679047,0,6789502610,20861785
1727679059,0,9498659842,20861786
1727679095,0,9269511730,20861789
1727679107,0,6581041009,20861790
1727679119,0,8079802743,20861791
1727679143,0,8681755382,20861793
1727679143,0,12270405382,20861793
1727679191,0,8023724143,20861797
1727679203,0,8311566180,20861798
1727679227,0,8460636645,20861800
1727679383,0,8831747577,20861813
1727679419,0,8444276029,20861816
1727679419,0,7156174991,20861816
1727679431,0,29953123948,20861817
1727679539,0,6870711983,20861826
1727679599,0,7112216034,20861831
1727679635,0,8219872677,20861834
1727679635,0,8219872677,20861834
1727679671,0,7507888686,20861837
1727679683,0,7663510606,20861838
1727679827,0,7461246617,20861850
1727679887,0,9400000000,20861855
1727679935,0,8027825842,20861859
1727679947,0,38515005163,20861860
1727679947,0,7355902398,20861860
1727680007,0,59911941920,20861865
1727680007,0,7846622182,20861865
1727680151,0,7597540004,20861877
1727680151,0,8150995785,20861877
1727680199,0,8244883299,20861881
1727680199,0,7290003299,20861881
1727680223,0,29065941267,20861883
1727680223,0,7106229490,20861883
1727680235,0,12548133618,20861884
1727680247,0,26450878008,20861885
1727680259,0,8519800141,20861886
1727680271,0,10007764278,20861887
1727680283,0,8560676636,20861888
1727680283,0,7193367884,20861888
1727680295,0,156823464785,20861889
1727680295,0,8436213029,20861889
1727680319,0,51997071210,20861891
1727680331,0,8168335605,20861892
1727680343,0,7142420421,20861893
1727680343,0,7078420421,20861893
1727680367,0,8312411227,20861895
1727680379,0,27411688860,20861896
1727680403,0,7972393492,20861898
1727680415,0,10709727584,20861899
1727680439,0,7000344519,20861901
1727680487,0,9528459247,20861905
1727680499,0,9234125355,20861906
1727680499,0,21514106251,20861906
1727680559,0,8740520172,20861911
1727680583,0,19760553882,20861913
1727680595,0,36740639143,20861914
1727680607,0,17883078498,20861915
1727680631,0,8343388657,20861917
1727680643,0,6931417697,20861918
1727680691,0,6488386298,20861922
1727680691,0,6425386298,20861922
1727680703,0,12837959933,20861923
1727680703,0,7578253392,20861923
1727680727,0,10273190473,20861925
1727680739,0,8528823744,20861926
1727680763,0,7817403813,20861928
1727680775,0,7719194743,20861929
1727680799,0,8025608413,20861931
1727680823,0,8359914190,20861933
1727680823,0,7915212516,20861933
1727680919,0,7912724234,20861941
1727680931,0,7787865564,20861942
1727680943,0,6556901529,20861943
1727680967,0,9819841942,20861945
1727680979,0,6282954406,20861946
1727681111,0,6844581058,20861957
1727681123,0,5826194463,20861958
1727681135,0,8255323284,20861959
1727681147,0,6944515798,20861960
1727681159,0,5639019389,20861961
1727681207,0,7246567324,20861965
1727681255,0,11845499144,20861969
1727681267,0,11013063775,20861970
1727681291,0,26059629494,20861972
1727681303,0,7005089988,20861973
1727681387,0,6372135829,20861980
1727681399,0,6269126245,20861981
1727681435,0,7221755580,20861984
1727681435,0,8133561242,20861984
1727681447,0,8645770210,20861985
1727681507,0,8814205420,20861990
1727681507,0,8814205420,20861990
1727681531,0,12736987928,20861992
1727681555,0,7457169182,20861994
1727681699,0,6639126800,20862006
1727681795,0,6834430980,20862014
1727681819,0,7877203168,20862016
1727681843,0,7522633210,20862018
1727681855,0,7900000000,20862019
1727681867,0,24402109603,20862020
1727681867,0,7782363911,20862020
1727681879,0,10605751220,20862021
1727681891,0,7618639194,20862022
1727681903,0,45659412100,20862023
1727681915,0,11911597771,20862024
1727681927,0,9397797437,20862025
1727681927,0,6468797437,20862025
1727681987,0,20374335280,20862030
1727681987,0,8245757887,20862030
1727681999,0,8254306216,20862031
1727682011,0,7977113640,20862032
1727682035,0,8619216012,20862034
1727682131,0,8838472939,20862042
1727682155,0,7545334932,20862044
1727682179,0,7056305763,20862046
1727682179,0,8364305763,20862046
1727682347,0,9000313242,20862060
1727682347,0,7733053242,20862060
1727682371,0,9401300003,20862062
1727682431,0,9071331348,20862067
1727682431,0,8713331348,20862067
1727682467,0,9173462563,20862070
1727682515,0,24140517340,20862074
1727682515,0,9299988419,20862074
1727682551,0,11204999674,20862077
1727682551,0,7250307911,20862077
1727682551,0,9159127911,20862077
1727682671,0,8191886318,20862086
1727682683,0,8943325725,20862087
1727682695,0,7613621619,20862088
1727682707,0,9734066760,20862089
1727682731,0,7401804744,20862091
1727682743,0,8407034496,20862092
1727682767,0,8912203484,20862094
1727682803,0,8654488185,20862097
1727682827,0,8652708345,20862099
1727682911,0,6334800436,20862106
1727682935,0,8452026139,20862108
1727682983,0,8199364370,20862112
1727682983,0,30668555384,20862112
1727683007,0,7633049150,20862114
1727683103,0,7332848768,20862122
1727683103,0,7397172247,20862122
1727683127,0,6350184130,20862124
1727683259,0,8084771682,20862135
1727683271,0,8140158459,20862136
1727683283,0,8265837091,20862137
1727683307,0,8319624181,20862139
1727683379,0,8749829876,20862145
1727683391,0,8636383028,20862146
1727683439,0,8519011078,20862150
1727683475,0,15237506345,20862153
1727683499,0,6900810198,20862155
1727683499,0,7899810198,20862155
1727683523,0,7177436241,20862157
1727683535,0,8892036335,20862158
1727683619,0,8782600413,20862165
1727683631,0,8793475225,20862166
1727683679,0,9356169022,20862170
1727683691,0,7164808850,20862171
1727683739,0,6773282125,20862175
1727683751,0,7942982584,20862176
1727683751,0,8357460384,20862176
1727683763,0,7222143629,20862177
1727683811,0,19112431997,20862181
1727683823,0,9018157883,20862182
1727683847,0,8138278723,20862184
1727683883,0,27780583780,20862187
1727683919,0,9194907225,20862190
1727684051,0,6256777455,20862201
1727684099,0,8336142944,20862205
1727684147,0,7218526611,20862209
1727684267,0,6560425376,20862219
1727684291,0,7833334104,20862221
1727684303,0,6310241987,20862222
1727684375,0,23215644694,20862228
1727684387,0,6986494178,20862229
1727684399,0,6832037510,20862230
1727684423,0,6345278155,20862232
1727684471,0,8140145132,20862236
1727684495,0,7083355912,20862238
1727684495,0,6221710559,20862238
1727684507,0,7722689915,20862239
1727684507,0,72834464882,20862239
1727684507,0,7702389915,20862239
1727684507,0,7702389915,20862239
1727684519,0,6705068177,20862240
1727684531,0,12869395560,20862241
1727684543,0,105895125125,20862242
1727684603,0,7261437223,20862247
1727684603,0,6292437223,20862247
1727684615,0,7438187706,20862248
1727684663,0,6374149431,20862252
1727684675,0,7316622263,20862253
1727684699,0,8526165032,20862255
1727684735,0,8397296042,20862258
1727684783,0,104473965619,20862262
1727684795,0,6256851277,20862263
1727684819,0,7470421159,20862265
1727684855,0,5904664607,20862268
1727684867,0,7841193338,20862269
1727684951,0,6608463236,20862276
1727684987,0,6375527867,20862279
1727685011,0,6181719250,20862281
1727685035,0,74753278162,20862283
1727685107,0,82360789675,20862289
1727685119,0,7400000000,20862290
1727685119,0,10296332283,20862290
1727685131,0,16978900276,20862291
1727685131,0,6845964451,20862291
1727685155,0,6490634953,20862293
1727685179,0,8202228329,20862295
1727685179,0,7500000000,20862295
1727685203,0,8872973028,20862297
1727685227,0,6325415901,20862299
1727685287,0,7649904187,20862304
1727685299,0,8366965970,20862305
1727685347,0,8461282566,20862309
1727685395,0,34311013522,20862313
1727685407,0,7335486838,20862314
1727685407,0,8278719141,20862314
1727685467,0,11053237859,20862319
1727685515,0,6759820135,20862323
1727685515,0,7700720135,20862323
1727685527,0,6760232484,20862324
1727685539,0,7631412000,20862325
1727685551,0,7718581112,20862326
1727685563,0,81747311129,20862327
1727685587,0,8572339068,20862329
1727685623,0,7918175213,20862332
1727685635,0,7129820433,20862333
1727685635,0,10236226877,20862333
1727685647,0,9096190334,20862334
1727685659,0,9118660302,20862335
1727685659,0,8059560302,20862335
1727685659,0,16209277994,20862335
1727685671,0,7192298868,20862336
1727685695,0,32638747136,20862338
1727685779,0,50453212353,20862345
1727685779,0,7607215809,20862345
1727685827,0,8488808476,20862349
1727685839,0,6828100457,20862350
1727685851,0,7730630429,20862351
1727685911,0,7418780559,20862356
1727685971,0,10263041786,20862361
1727685995,0,6541943666,20862363
1727686031,0,6251289259,20862366
1727686043,0,6339792563,20862367
1727686055,0,5941814994,20862368
1727686067,0,7119145583,20862369
1727686067,0,42495756735,20862369
1727686067,0,6245935720,20862369
1727686079,0,8906671775,20862370
1727686091,0,7500000000,20862371
1727686151,0,53947262855,20862376
1727686163,0,8571976739,20862377
1727686175,0,93233135740,20862378
1727686187,0,84447422342,20862379
1727686199,0,7578871567,20862380
1727686223,0,23965406184,20862382
1727686235,0,22784573460,20862383
1727686235,0,7166656335,20862383
1727686331,0,6819579470,20862391
1727686415,0,45992165086,20862398
1727686415,0,8200632439,20862398
1727686475,0,8277738209,20862403
1727686595,0,8674291630,20862413
1727686655,0,9492896380,20862418
1727686703,0,7501289534,20862422
1727686703,0,16355881131,20862422
1727686715,0,9799223141,20862423
1727686715,0,8859223141,20862423
1727686715,0,8800123141,20862423
1727686811,0,9172068832,20862431
1727686859,0,8771618907,20862435
1727686871,0,10667838320,20862436
1727686931,0,7489330335,20862441
1727686931,0,8442330336,20862441
1727686931,0,8412330335,20862441
1727686943,0,8344406264,20862442
1727686979,0,8437245431,20862445
1727686979,0,7371745431,20862445
1727686991,0,57178883993,20862446
1727686991,0,7921058637,20862446
1727687003,0,24017577868,20862447
1727687015,0,93880898455,20862448
1727687063,0,8994485357,20862452
1727687111,0,8270560328,20862456
1727687135,0,71190648465,20862458
1727687231,0,39170627835,20862466
1727687291,0,9341217840,20862471
1727687375,0,8677855608,20862478
1727687387,0,14508081963,20862479
1727687435,0,7946436195,20862483
1727687447,0,8994011719,20862484
1727687495,0,8432484217,20862488
1727687495,0,7725484217,20862488
1727687507,0,9071288399,20862489
1727687543,0,7810040624,20862492
1727687591,0,9073198526,20862496
1727687591,0,25704999796,20862496
1727687603,0,8920267698,20862497
1727687627,0,8562054909,20862499
1727687651,0,27175583366,20862501
1727687747,0,10024979136,20862509
1727687759,0,8853852542,20862510
1727687783,0,7865859094,20862512
1727687795,0,9388645251,20862513
1727687807,0,8627745108,20862514
1727687819,0,8502823724,20862515
1727687831,0,9505617674,20862516
1727687831,0,8505617670,20862516
1727687843,0,80774683864,20862517
1727687843,0,10119972090,20862517
1727687843,0,9524252106,20862517
1727687843,0,98974121338,20862517
1727687867,0,22087050238,20862519
1727687879,0,10730752696,20862520
1727687879,0,26060848937,20862520
1727687891,0,67289553221,20862521
1727687891,0,10646447965,20862521
1727687891,0,9567998671,20862521
1727687903,0,8921072763,20862522
1727687915,0,56726317132,20862523
1727687915,0,11071137959,20862523
1727687915,0,10001631908,20862523
1727687939,0,12040830250,20862525
1727687963,0,43412579923,20862527
1727687975,0,12471647720,20862528
1727688023,0,11729727410,20862532
1727688059,0,12694913670,20862535
1727688071,0,10073763386,20862536
1727688071,0,11073763386,20862536
1727688083,0,10843871796,20862537
1727688131,0,12324459542,20862541
1727688131,0,10219113753,20862541
1727688131,0,15219113753,20862541
1727688131,0,10934451715,20862541
1727688155,0,11162311128,20862543
1727688167,0,12440179459,20862544
1727688203,0,12213030967,20862547
1727688215,0,11418623909,20862548
1727688227,0,11351325327,20862549
1727688227,0,10252622526,20862549
1727688227,0,11270215241,20862549
1727688287,0,26798767157,20862554
1727688311,0,104216925891,20862556
1727688395,0,12780086738,20862563
1727688455,0,13268600625,20862568
1727688479,0,12905424000,20862570
1727688503,0,9269362621,20862572
1727688563,0,10086332196,20862577
1727688563,0,11496682196,20862577
1727688575,0,11793197181,20862578
1727688575,0,11793197181,20862578
1727688587,0,11098475787,20862579
1727688623,0,12791697890,20862582
1727688635,0,11127113323,20862583
1727688647,0,9925791752,20862584
1727688695,0,9362035915,20862588
1727688755,0,11135492569,20862593
1727688767,0,8865650185,20862594
1727688779,0,12223983137,20862595
1727688791,0,8034591178,20862596
1727688791,0,10034591178,20862596
1727688791,0,9534591178,20862596
1727688815,0,13796896072,20862598
1727688815,0,23857532864,20862598
1727688827,0,11383444940,20862599
1727688875,0,17535755276,20862603
1727688935,0,9710255699,20862608
1727688935,0,8498281434,20862608
1727688947,0,9369939367,20862609
1727688983,0,8039055775,20862611
1727688995,0,9402428004,20862612
1727689043,0,56863665790,20862616
1727689043,0,9099250472,20862616
1727689067,0,9693300260,20862618
1727689079,0,9642533795,20862619
1727689091,0,10810094770,20862620
1727689091,0,60665667551,20862620
1727689091,0,9710094770,20862620
1727689139,0,9541638672,20862624
1727689151,0,8124971442,20862625
1727689175,0,8406692135,20862627
1727689211,0,8014434507,20862630
1727689211,0,10013434507,20862630
1727689223,0,43170110282,20862631
1727689247,0,13160839203,20862633
1727689295,0,10166844603,20862637
1727689319,0,10190044103,20862639
1727689331,0,11317310608,20862640
1727689343,0,10128314216,20862641
1727689391,0,10328927362,20862645
1727689391,0,9153536148,20862645
1727689403,0,23093317509,20862646
1727689415,0,63185445635,20862647
1727689415,0,10355396164,20862647
1727689439,0,9751856738,20862649
1727689463,0,9153790700,20862651
1727689535,0,9244900436,20862657
1727689583,0,9950706200,20862661
1727689595,0,34801204633,20862662
1727689607,0,9166808197,20862663
1727689619,0,9404502464,20862664
1727689655,0,62965695719,20862667
1727689667,0,58138022002,20862668
1727689679,0,17592647572,20862669
1727689691,0,11693631034,20862670
1727689787,0,12500296243,20862678
1727689823,0,46541448758,20862681
1727689847,0,11305026901,20862683
1727689847,0,10054744877,20862683
1727689919,0,10342640970,20862689
1727689931,0,9224856686,20862690
1727689955,0,14758782214,20862692
1727689979,0,11108761735,20862694
1727689979,0,69844132126,20862694
1727690039,0,11745172365,20862699
1727690063,0,12871375277,20862701
1727690063,0,10521375277,20862701
1727690087,0,38250562830,20862703
1727690087,0,10647780213,20862703
1727690099,0,12274761382,20862704
1727690123,0,14180061823,20862706
1727690195,0,11971580104,20862712
1727690195,0,42736833555,20862712
1727690207,0,12357652237,20862713
1727690231,0,11469032179,20862715
1727690243,0,12815717116,20862716
1727690291,0,10302931263,20862720
1727690303,0,12311092989,20862721
1727690303,0,10343094619,20862721
1727690327,0,10378037268,20862723
1727690351,0,51937670390,20862725
1727690351,0,12164499808,20862725
1727690363,0,46657190722,20862726
1727690375,0,12839179431,20862727
1727690387,0,11136970661,20862728
1727690399,0,211346348080,20862729
1727690411,0,12273418693,20862730
1727690411,0,59020767999,20862730
1727690423,0,13440008705,20862731
1727690423,0,12990008705,20862731
1727690447,0,13287296089,20862733
1727690447,0,11867296090,20862733
1727690459,0,14054713567,20862734
1727690471,0,128289171801,20862735
1727690495,0,240979467392,20862737
1727690507,0,154348004413,20862738
1727690507,0,11006536349,20862738
1727690543,0,12747105594,20862741
1727690543,0,11294984841,20862741
1727690555,0,25023262707,20862742
1727690555,0,12945734569,20862742
1727690591,0,12020758253,20862745
1727690591,0,11050758253,20862745
1727690603,0,12577612997,20862746
1727690615,0,14134269381,20862747
1727690615,0,12776267726,20862747
1727690663,0,10809243780,20862751
1727690675,0,268623414593,20862752
1727690675,0,12189651035,20862752
1727690687,0,11671952451,20862753
